daily,date,lisa_v,lisa_p,lisa_c,ID,clusterN,p
0.0002387226501886827,20220505,1.9445967376593336,0.011,1,36089,4,1
0.0,20220505,0.40859098509285136,0.017,2,29179,1,1
0.0,20220505,0.384361639727586,0.02,2,28009,1,1
0.0,20220505,0.33494134478993354,0.041,2,19147,1,1
0.0,20220505,0.4085909850928514,0.01,2,19159,1,2
0.0001187831020556464,20220505,0.19472712810022988,0.05,1,37151,4,1
0.0,20220505,0.4085909850928514,0.011,2,31077,1,1
0.0,20220505,0.35176153944636024,0.035,2,31095,1,1
7.00770847932726e-05,20220505,0.05696221849185905,0.019,2,31151,1,1
0.0004838163433160772,20220505,5.934162974001139,0.001,1,27039,4,3
1.910584638899503e-05,20220505,0.2959038752657342,0.026,2,47105,1,1
0.0,20220505,0.39462311025288327,0.003,2,48107,1,2
0.0,20220505,0.361648198992636,0.042,2,01063,1,1
0.0,20220505,0.40859098509285136,0.016,2,16033,1,1
0.0,20220505,0.3661646309431167,0.044,2,38013,1,1
0.0003976296144275416,20220505,2.793194584194557,0.023,1,37063,4,1
0.0,20220505,0.34271229154852484,0.034,2,19085,1,1
0.0,20220505,0.4085909850928514,0.002,2,31103,1,2
5.4727048843891096e-05,20220505,0.1331230280067617,0.008,2,19187,1,2
0.00015029637209264021,20220505,0.41849786037800396,0.038,1,18089,4,1
0.0,20220505,0.36141657341027283,0.036,2,47003,1,1
0.0,20220505,0.4085909850928514,0.001,2,47027,1,3
0.0,20220505,0.3854901108762034,0.018,2,47097,1,1
0.0002232142857142857,20220505,3.07990380938721,0.003,1,36097,4,2
3.2309133792123036e-05,20220505,0.24194908180428906,0.006,2,21177,1,2
0.0,20220505,0.4085909850928514,0.011,2,12041,1,1
0.0,20220505,0.4085909850928514,0.014,2,31057,1,1
0.0,20220505,0.4085909850928514,0.009,2,20071,1,2
0.0,20220505,0.3388817833499903,0.032,2,48433,1,1
0.0005457968076456107,20220505,5.0596972172930474,0.007,1,33009,4,2
0.0,20220505,0.3828086938302002,0.014,2,29145,1,1
0.0,20220505,-1.4073208034844027,0.002,3,48311,3,2
0.0,20220505,0.4085909850928514,0.003,2,12055,1,2
0.0001786352268667381,20220505,-0.46060107211553974,0.001,4,51580,2,3
0.00041511000415110004,20220505,6.816631887106981,0.001,1,50017,4,3
3.5005425841005356e-05,20220505,0.23180572089231338,0.006,2,20113,1,2
0.0,20220505,0.40859098509285136,0.04,2,12017,1,1
0.0,20220505,0.3907894209281997,0.012,2,47041,1,1
0.00034704610374008916,20220505,5.180908736238022,0.002,1,36031,4,2
0.0,20220505,0.3240172722131299,0.048,2,40063,1,1
1.69061707523246e-05,20220505,0.31324857448970356,0.017,2,28087,1,1
0.0,20220505,0.4085909850928514,0.005,2,08099,1,2
0.0,20220505,0.4085909850928514,0.009,2,48435,1,2
1.4548417132216015e-05,20220505,0.27836300525136776,0.043,2,40101,1,1
0.0,20220505,0.4085909850928514,0.01,2,29043,1,2
0.00026659557451346307,20220505,1.4298299152134861,0.027,1,55047,4,1
0.0001649300502551565,20220505,0.7802444874078874,0.011,1,55127,4,1
0.0003800969381978553,20220505,4.847660720354789,0.003,1,36103,4,2
2.7720796141265176e-05,20220505,0.27370887786181036,0.023,2,31157,1,1
4.9642573471008734e-05,20220505,0.137411189315393,0.042,2,01081,1,1
0.00013430029546065002,20220505,0.4204896619103768,0.011,1,27143,4,1
3.8115566397316666e-05,20220505,0.19518943320704335,0.012,2,13293,1,1
0.0,20220505,0.37513454657218875,0.022,2,48271,1,1
0.0003316791896822258,20220505,1.6686183253903926,0.038,1,26037,4,1
0.0,20220505,0.4085909850928514,0.007,2,28003,1,2
0.00016109468577060117,20220505,0.42864257558173524,0.037,1,17115,4,1
0.0,20220505,0.4085909850928514,0.005,2,30033,1,2
0.0005296849666363067,20220505,6.554652726623192,0.007,1,27109,4,2
0.0003321101811624939,20220505,4.35438903308545,0.002,1,34039,4,2
0.0,20220505,0.35796423307690534,0.045,2,21087,1,1
6.329581298197124e-05,20220505,0.0876720492262636,0.037,2,38015,1,1
0.0002540408370645581,20220505,6.032155642456751,0.001,1,23029,4,3
0.0,20220505,-1.2355168494239839,0.003,3,48045,3,2
4.2331625957753037e-05,20220505,0.18709895236183943,0.034,2,22061,1,1
0.0,20220505,0.37933254480799267,0.01,2,46137,1,2
0.0,20220505,0.4085909850928514,0.003,2,29019,1,2
3.4197387319608784e-05,20220505,0.18624597382585337,0.05,2,40015,1,1
0.0,20220505,0.34492591879523343,0.019,2,48383,1,1
0.0,20220505,0.34995327507527507,0.025,2,05141,1,1
0.0,20220505,0.39332856092681706,0.011,2,05071,1,1
0.0,20220505,-1.6701535685380353,0.001,3,36041,3,3
0.0,20220505,0.40859098509285136,0.004,2,47095,1,2
0.0,20220505,0.3950382302860357,0.008,2,48359,1,2
0.0,20220505,0.3529934837184247,0.016,2,20115,1,1
0.0,20220505,0.40859098509285136,0.021,2,48357,1,1
0.0,20220505,0.39041026232242965,0.018,2,48103,1,1
0.0,20220505,0.36279176386507855,0.029,2,47081,1,1
0.0,20220505,0.4085909850928514,0.005,2,29081,1,2
0.0,20220505,0.4085909850928514,0.002,2,47141,1,2
4.3597047026681394e-05,20220505,0.19645921434417785,0.019,2,38101,1,1
0.000344337586630002,20220505,4.222144134083193,0.001,1,25027,4,3
0.0003268040605404522,20220505,4.171534260316635,0.001,1,36027,4,3
0.0,20220505,0.4085909850928514,0.002,2,29067,1,2
0.00036683785766691124,20220505,5.14518790559749,0.002,1,36077,4,2
6.269985579033168e-05,20220505,0.08720280258119215,0.035,2,31131,1,1
0.0,20220505,-0.7521205285684062,0.021,3,46015,3,1
0.0,20220505,0.4085909850928514,0.004,2,47177,1,2
0.0,20220505,0.4085909850928514,0.008,2,29225,1,2
0.0,20220505,0.4085909850928514,0.003,2,12093,1,2
4.294057025077293e-05,20220505,0.17204774474168916,0.034,2,13291,1,1
4.823810327777912e-05,20220505,0.14908480633616245,0.026,2,01125,1,1
0.0,20220505,0.4085909850928514,0.006,2,01131,1,2
0.0,20220505,0.3558086762980086,0.04,2,28097,1,1
0.0,20220505,0.39211115031922394,0.011,2,31099,1,1
0.0001741525893323623,20220505,0.7206595675963191,0.024,1,42101,4,1
0.0,20220505,0.34038923794653847,0.049,2,56043,1,1
0.0006917246351396115,20220505,10.379894263375034,0.004,1,36109,4,2
0.0,20220505,0.40859098509285136,0.014,2,05079,1,1
0.00029380080305552837,20220505,1.769544915085656,0.01,1,55123,4,2
0.0,20220505,0.4085909850928514,0.005,2,29093,1,2
5.481554568875733e-05,20220505,0.13469593509063,0.019,2,48223,1,1
0.0004886502827656303,20220505,8.75061604496454,0.004,1,36001,4,2
0.0,20220505,0.4085909850928514,0.003,2,20187,1,2
0.0,20220505,0.3779877821903693,0.028,2,47089,1,1
8.939346533768382e-05,20220505,-0.023764271115131536,0.006,4,16013,2,2
0.0,20220505,0.39135289480426405,0.006,2,22053,1,2
0.0,20220505,0.40859098509285136,0.012,2,46119,1,1
0.0,20220505,0.4085909850928514,0.006,2,30011,1,2
0.0,20220505,0.3741510765736633,0.02,2,48461,1,1
0.0003490567534548685,20220505,3.8771293222586465,0.004,1,17093,4,2
0.0,20220505,-1.3440131789483638,0.003,3,11001,3,2
2.3988869164707574e-05,20220505,0.25574837292602254,0.015,2,08085,1,1
0.0001562058346598432,20220505,0.5478767494381216,0.023,1,27171,4,1
0.00020768555220621396,20220505,1.2330743751299287,0.016,1,55059,4,1
0.0004034465536178184,20220505,3.685303306426962,0.018,1,06075,4,1
0.0,20220505,0.385246278782567,0.023,2,08113,1,1
0.0,20220505,0.40859098509285136,0.037,2,12109,1,1
0.0,20220505,0.4085909850928514,0.005,2,29079,1,2
0.0001849538313360646,20220505,0.6406457650220435,0.049,1,26139,4,1
0.0003593499766749547,20220505,3.540289078731213,0.005,1,17031,4,2
0.0,20220505,0.34306514385112785,0.032,2,17059,1,1
0.0,20220505,0.3634793152419289,0.022,2,47075,1,1
0.0,20220505,0.40859098509285136,0.018,2,28139,1,1
0.0,20220505,0.4085909850928514,0.008,2,38005,1,2
0.0,20220505,0.4085909850928514,0.01,2,29163,1,2
0.0,20220505,0.40859098509285136,0.016,2,29201,1,1
0.0,20220505,0.40859098509285136,0.019,2,12027,1,1
0.0003141478738920678,20220505,3.392650955450336,0.004,1,09011,4,2
0.00011562603237528906,20220505,0.18625203121519318,0.042,1,26015,4,1
0.0,20220505,0.3737922213792624,0.026,2,29209,1,1
0.00018533063868468198,20220505,1.190589400064038,0.032,1,51760,4,1
0.00010921561346410082,20220505,0.14503400858382684,0.041,1,37169,4,1
0.0,20220505,0.35306695720093195,0.023,2,19039,1,1
0.00027698380029468,20220505,2.093230198556222,0.009,1,06041,4,2
0.0,20220505,-1.012260948613135,0.007,3,48381,3,2
0.00013022044460980374,20220505,-0.17821362210281289,0.042,4,48401,2,1
0.0,20220505,0.4085909850928514,0.002,2,12043,1,2
0.0,20220505,0.31282336821840656,0.048,2,19001,1,1
0.0,20220505,0.40859098509285136,0.015,2,29089,1,1
0.00019726711439431636,20220505,0.7659176750913631,0.037,1,41047,4,1
0.0003101260899092329,20220505,1.970913641200324,0.01,1,55079,4,2
0.0003028738599208398,20220505,1.993712022086814,0.012,1,27139,4,1
0.0,20220505,0.3559539459275023,0.046,2,47099,1,1
0.00023263252784320567,20220505,1.2386208024867993,0.021,1,17103,4,1
0.0,20220505,0.357744148966735,0.03,2,31127,1,1
0.00023323835699336847,20220505,1.7034752312824188,0.003,1,26075,4,2
0.0,20220505,0.40859098509285136,0.018,2,29221,1,1
0.0003487245721666128,20220505,5.385082387411783,0.001,1,36011,4,3
0.00017493986442160508,20220505,0.5832280118757258,0.034,1,51075,4,1
0.00027839643652561246,20220505,3.2089719132561045,0.003,1,33019,4,2
0.0,20220505,0.3210703997923717,0.041,2,13141,1,1
0.00027412280701754384,20220505,3.6617878056725335,0.003,1,36039,4,2
6.05766900896535e-05,20220505,0.10500867400840402,0.003,2,40089,1,2
0.0002022653721682848,20220505,-0.5189802178117927,0.025,4,46077,2,1
0.00041896965692830786,20220505,4.797601035183425,0.002,1,36043,4,2
0.0,20220505,0.36217326855335624,0.038,2,38047,1,1
0.0004246885617214043,20220505,7.007374415329854,0.008,1,51610,4,2
0.0,20220505,0.40859098509285136,0.021,2,12081,1,1
0.0,20220505,0.3751654719936837,0.013,2,28111,1,1
0.0,20220505,0.3822728498803463,0.001,2,31041,1,3
0.0,20220505,0.40859098509285136,0.022,2,12013,1,1
0.00038326658107046355,20220505,3.490207334592548,0.004,1,17037,4,2
3.2173996975644285e-05,20220505,0.22425937302484797,0.018,2,38089,1,1
0.0,20220505,0.38524431903908973,0.027,2,47173,1,1
0.00015071590052750564,20220505,0.7256526018011641,0.008,1,17053,4,2
0.0,20220505,0.3306857708330109,0.021,2,38029,1,1
0.0,20220505,0.3412994297550953,0.049,2,22113,1,1
2.0695792545375527e-05,20220505,0.2890729716249274,0.013,2,40019,1,1
9.419743782969103e-05,20220505,-0.040196133477577896,0.046,4,28011,2,1
0.0,20220505,0.30963678631949715,0.027,2,32023,1,1
0.0,20220505,0.40859098509285136,0.042,2,38011,1,1
0.0,20220505,0.40859098509285136,0.038,2,40055,1,1
0.0,20220505,0.4085909850928514,0.005,2,48211,1,2
0.0,20220505,0.4085909850928514,0.008,2,46129,1,2
0.0,20220505,0.39115819011928293,0.006,2,22035,1,2
0.0,20220505,0.3926276995614592,0.003,2,48153,1,2
7.964319847085059e-05,20220505,0.018843035178731586,0.02,2,20001,1,1
0.0004076848596035265,20220505,1.9936302712619554,0.036,1,17041,4,1
0.00020667135121729425,20220505,0.9332033540686674,0.019,1,55137,4,1
3.6141530232390037e-05,20220505,0.23273579928011606,0.017,2,35017,1,1
0.0,20220505,0.4085909850928514,0.007,2,29131,1,2
0.0,20220505,0.3587412070392843,0.027,2,29021,1,1
0.0,20220505,0.34255518332757967,0.05,2,19165,1,1
0.00021693934737412998,20220505,0.8553456768864858,0.019,1,27025,4,1
0.0005085051588668536,20220505,5.625119491532315,0.004,1,42015,4,2
0.0,20220505,0.40859098509285136,0.019,2,29051,1,1
0.0001362459693900722,20220505,0.39344137599151585,0.015,1,26021,4,1
0.0,20220505,0.33438649024363865,0.044,2,35007,1,1
0.0,20220505,0.3733125778761901,0.014,2,05127,1,1
0.0003330253743849773,20220505,2.2946391201287724,0.023,1,34009,4,1
0.0002893138002682728,20220505,2.719813084049314,0.008,1,33005,4,2
0.0,20220505,0.3786863266370097,0.024,2,47023,1,1
0.0,20220505,0.4085909850928514,0.009,2,49027,1,2
0.0,20220505,0.40859098509285136,0.018,2,47087,1,1
8.874689385871494e-05,20220505,0.06801354510030021,0.004,1,48131,4,2
0.0,20220505,0.40859098509285136,0.017,2,29173,1,1
0.0,20220505,0.4085909850928514,0.007,2,13061,1,2
0.0,20220505,0.36413797904256195,0.025,2,48159,1,1
0.0006534320741800983,20220505,8.754948993302516,0.008,1,36113,4,2
7.234319612240469e-05,20220505,0.051752837898594195,0.014,2,40005,1,1
8.126117341134406e-05,20220505,-0.021060693782190776,0.038,3,17129,3,1
0.0,20220505,0.4085909850928514,0.008,2,12069,1,2
0.0,20220505,0.3572608537935722,0.034,2,38083,1,1
0.00012748597654258032,20220505,0.28557939294609874,0.037,1,55129,4,1
0.0002876778008630334,20220505,2.219998664018436,0.009,1,53031,4,2
0.0002759980285855101,20220505,2.4533980950797494,0.002,1,27169,4,2
2.149659279004278e-05,20220505,0.27584011660014424,0.011,2,28149,1,1
0.0,20220505,0.4085909850928514,0.006,2,29139,1,2
0.0,20220505,0.3142546892691819,0.047,2,21051,1,1
0.00019992322947987972,20220505,1.2334203837965374,0.004,1,41043,4,2
0.00011965300628178283,20220505,0.24120625299431986,0.039,1,55065,4,1
0.00015611279149185285,20220505,0.7607083850670561,0.011,1,55135,4,1
0.0,20220505,0.39518309386011136,0.005,2,48137,1,2
0.0,20220505,-0.9646561276095245,0.011,3,50009,3,1
6.040258321714225e-05,20220505,0.08021471580556297,0.038,2,13139,1,1
0.0,20220505,0.33626732239479856,0.047,2,13037,1,1
0.0003185985254721765,20220505,2.6566890982921576,0.006,1,34005,4,2
0.0006622291652516471,20220505,13.82755921432576,0.003,1,50021,4,2
0.0,20220505,0.3687576310874491,0.013,2,13099,1,1
0.0,20220505,0.37323568996807244,0.012,2,38049,1,1
0.0,20220505,0.3887761246259489,0.007,2,31179,1,2
0.0,20220505,0.33609680108753887,0.044,2,16023,1,1
0.00015752496770738163,20220505,0.8889025524865503,0.012,1,33007,4,1
4.6816479400749066e-05,20220505,0.15743227420972578,0.012,2,28101,1,1
0.0,20220505,0.40859098509285136,0.025,2,20023,1,1
0.0,20220505,0.4085909850928514,0.004,2,19185,1,2
0.0,20220505,0.3977486000487251,0.003,2,01093,1,2
3.2129202231908584e-05,20220505,0.22192957407007227,0.022,2,48037,1,1
0.0003899257368710232,20220505,4.713349204757056,0.006,1,36045,4,2
0.00048397304642418373,20220505,6.376159231532702,0.007,1,36019,4,2
0.0,20220505,0.3678227944334296,0.021,2,29177,1,1
0.00011088933244621867,20220505,-0.11992819153267185,0.021,4,48003,2,1
1.6712067784146933e-05,20220505,-0.9896280628743621,0.004,3,48375,3,2
0.0,20220505,0.3926276995614592,0.003,2,48169,1,2
0.0003386119168820615,20220505,1.762005648419682,0.03,1,55089,4,1
0.0,20220505,0.3767613207010063,0.023,2,56011,1,1
0.0001389154178749414,20220505,0.40898617047335506,0.014,1,55117,4,1
0.0004060948423817676,20220505,5.982135965315702,0.001,1,25013,4,3
0.0,20220505,0.4085909850928514,0.008,2,20029,1,2
7.824420014866398e-06,20220505,0.3480432145907365,0.027,2,47179,1,1
0.0,20220505,0.40859098509285136,0.043,2,28125,1,1
0.0002445803224013341,20220505,1.5017269070939707,0.021,1,55131,4,1
0.0,20220505,0.4085909850928514,0.006,2,29105,1,2
0.0,20220505,0.4085909850928514,0.007,2,29195,1,2
0.00025106703489831785,20220505,2.1712473635609624,0.01,1,17039,4,2
0.0004757168187518921,20220505,5.1863112593647855,0.002,1,27049,4,2
0.0,20220505,0.40859098509285136,0.017,2,12101,1,1
0.0,20220505,0.4085909850928514,0.014,2,12119,1,1
0.0004769596073450305,20220505,5.483339332324101,0.008,1,36059,4,2
0.00026899988673688977,20220505,1.8569389147510038,0.013,1,55097,4,1
0.00027291246332738773,20220505,1.4475705312984484,0.024,1,55039,4,1
0.0,20220505,0.4085909850928514,0.008,2,40151,1,2
0.0007751631402017007,20220505,13.643520471169268,0.001,1,25003,4,3
0.0,20220505,0.4085909850928514,0.005,2,29041,1,2
0.0004092406044168927,20220505,5.48303404396899,0.003,1,34023,4,2
0.0,20220505,0.4085909850928514,0.007,2,20167,1,2
0.0,20220505,0.3458321319831992,0.026,2,46055,1,1
0.0,20220505,0.40101230352720285,0.005,2,47111,1,2
0.0,20220505,0.3328643822937638,0.042,2,16003,1,1
0.00026914445927808683,20220505,2.7830888089000454,0.002,1,25005,4,2
0.0,20220505,0.37543547327892635,0.012,2,38103,1,1
0.0,20220505,0.3690205650003644,0.021,2,13081,1,1
0.0,20220505,0.3880339066022577,0.009,2,05027,1,2
0.00019011880161782046,20220505,0.8256372323083541,0.017,1,06095,4,1
0.0,20220505,0.40859098509285136,0.047,2,48449,1,1
0.0,20220505,0.3862266691062699,0.008,2,38087,1,2
0.0,20220505,0.3590975210954591,0.021,2,22083,1,1
0.0,20220505,0.40859098509285136,0.018,2,31071,1,1
0.0,20220505,0.39036564639730115,0.008,2,01119,1,2
0.0,20220505,0.40859098509285136,0.03,2,12117,1,1
2.6587259385302562e-05,20220505,0.23315766400485183,0.038,2,28035,1,1
0.00028562874457563483,20220505,2.1279023759334317,0.016,1,26065,4,1
0.0,20220505,0.40859098509285136,0.016,2,46061,1,1
0.0003932308124429464,20220505,6.196620938149535,0.002,1,36053,4,2
0.0005031160737470787,20220505,10.823385241273257,0.001,1,36115,4,3
0.00015669069257286117,20220505,1.1184573565564988,0.002,1,55067,4,2
0.0,20220505,0.3453979523354736,0.046,2,48155,1,1
0.0,20220505,0.4085909850928514,0.004,2,19021,1,2
0.0,20220505,0.3512183914192015,0.045,2,19129,1,1
0.0,20220505,-0.8346544568998868,0.005,3,48065,3,2
0.0,20220505,0.4085909850928514,0.003,2,13261,1,2
0.0,20220505,0.4085909850928514,0.006,2,29223,1,2
0.0001108819550706318,20220505,0.1686340904341442,0.036,1,17177,4,1
0.00011358731456870897,20220505,0.2433987054587247,0.012,1,26087,4,1
0.0,20220505,0.3537048125254923,0.028,2,22027,1,1
8.086035416835126e-05,20220505,0.01274443160153285,0.045,2,28161,1,1
0.0,20220505,0.3767064366687532,0.019,2,22039,1,1
0.0,20220505,0.37475723270465955,0.008,2,47069,1,2
0.0,20220505,0.4085909850928514,0.008,2,40057,1,2
0.0,20220505,0.40859098509285136,0.017,2,29039,1,1
9.337940050424876e-05,20220505,-0.045768631701674146,0.001,4,16085,2,3
0.0,20220505,0.4085909850928514,0.013,2,48275,1,1
3.882515093277425e-05,20220505,0.15615143490733316,0.047,2,39037,1,1
0.0,20220505,0.4085909850928514,0.003,2,46041,1,2
0.00026526204100193264,20220505,1.7811142035056753,0.009,1,41057,4,2
0.0,20220505,0.31821289205981373,0.048,2,28131,1,1
0.000232873510288019,20220505,1.3428014781659598,0.015,1,06013,4,1
0.0,20220505,0.38723051476725023,0.008,2,47017,1,2
0.000311417100462546,20220505,1.4138676678262578,0.032,1,51087,4,1
0.0004025224741714746,20220505,5.221851587927517,0.002,1,36119,4,2
0.0,20220505,0.40859098509285136,0.019,2,29017,1,1
0.000168554476806904,20220505,0.649377124907777,0.012,1,37077,4,1
0.00031136554198012156,20220505,2.8723336814297196,0.008,1,09009,4,2
0.0,20220505,0.38547364788146515,0.019,2,31139,1,1
0.0,20220505,0.4085909850928514,0.004,2,38051,1,2
3.0144088744197264e-05,20220505,0.2508036484707825,0.006,2,31141,1,2
0.0,20220505,0.35150752404506136,0.021,2,46027,1,1
0.0,20220505,0.4085909850928514,0.012,2,29175,1,1
4.497885993583016e-05,20220505,0.14393261414773156,0.035,2,20015,1,1
0.0,20220505,0.4085909850928514,0.012,2,46135,1,1
0.00024668212541319255,20220505,2.139200145827124,0.002,1,55105,4,2
0.0,20220505,0.4085909850928514,0.005,2,48345,1,2
0.0002303530294101891,20220505,1.1201121509897227,0.027,1,41039,4,1
0.00021949078138718174,20220505,1.3527592995716224,0.011,1,26155,4,1
0.0,20220505,0.4085909850928514,0.009,2,20089,1,2
0.0,20220505,0.40859098509285136,0.015,2,20123,1,1
0.0,20220505,0.40859098509285136,0.026,2,12007,1,1
0.0,20220505,0.3577512696779906,0.047,2,28039,1,1
0.0,20220505,0.3716319025399651,0.017,2,21171,1,1
0.0,20220505,0.3791114785895222,0.011,2,40075,1,1
8.816787162757891e-05,20220505,0.023801621834598965,0.046,1,37033,4,1
0.0002867383512544803,20220505,-0.9866024589939082,0.001,4,48377,2,3
0.0,20220505,0.4085909850928514,0.003,2,19007,1,2
0.0001383380983122752,20220505,0.36981653557969857,0.028,1,51127,4,1
0.00033870239349691406,20220505,5.021589568649627,0.003,1,36049,4,2
0.0,20220505,0.36102811254127615,0.027,2,31011,1,1
0.0,20220505,0.36930840214970706,0.015,2,29149,1,1
0.0,20220505,0.3803954551356706,0.033,2,47083,1,1
0.00025615691440699674,20220505,2.2653253086402416,0.004,1,42131,4,2
2.8506271379703534e-05,20220505,0.25373993092115127,0.01,2,31119,1,2
0.0,20220505,0.40859098509285136,0.02,2,12085,1,1
0.0,20220505,0.365005249879725,0.023,2,05095,1,1
0.0,20220505,0.4085909850928514,0.01,2,29059,1,2
0.00017957424578816768,20220505,0.5658617771911048,0.033,1,51143,4,1
0.0003017046311660884,20220505,-1.0594244429513708,0.001,4,20145,2,3
0.0,20220505,0.40859098509285136,0.036,2,12029,1,1
0.0,20220505,0.4085909850928514,0.005,2,20065,1,2
2.4046554128793344e-05,20220505,0.2413828004553674,0.047,2,22097,1,1
2.3738308882875185e-05,20220505,0.24491365228565734,0.014,2,05093,1,1
0.0,20220505,0.40859098509285136,0.009,2,20129,1,2
0.00034050735596038095,20220505,2.7427681331942466,0.009,1,53061,4,2
1.732141619898843e-05,20220505,0.2852312256334636,0.027,2,35015,1,1
0.00032599837000814997,20220505,2.408382438276837,0.012,1,42113,4,1
0.0,20220505,0.4085909850928514,0.009,2,20171,1,2
0.0,20220505,0.35118239119856537,0.049,2,30013,1,1
0.0,20220505,0.4085909850928514,0.001,2,38001,1,3
